date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:44:39	174/174	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2014:29:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
08:44:40	1346/1346	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2020:35:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
08:44:41	8259/8259	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:44:41%20GMT	https://www.classcentral.com/provider/edx	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/edx.12a.delayed	(from https://www.classcentral.com/)
08:44:42	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
08:44:43	2103/2103	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:32:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
08:44:45	215/215	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2012:43:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
08:44:46	836552/836552	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:45%20GMT	https://www.classcentral.com/provider/futurelearn	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
08:44:46	1603/1603	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2008:00:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
08:44:48	206/206	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2010:23:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
08:44:49	766025/766025	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:44:47%20GMT	https://www.classcentral.com/provider/udemy	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/udemy.html	(from https://www.classcentral.com/)
08:44:49	1382/1382	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2009:13:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
08:44:50	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:44:49%20GMT	https://www.classcentral.com/provider/swayam	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/swayam	(from https://www.classcentral.com/)
08:44:51	240/240	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2013:37:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
08:44:52	2696/2696	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2015:09:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
08:44:53	8364/8364	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:44:53%20GMT	https://www.classcentral.com/provider/linkedin-learning	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/linkedin-learning.136.delayed	(from https://www.classcentral.com/)
08:44:54	242/242	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2013:20:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
08:44:55	1749/1749	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2015:09:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
08:44:56	8288/8288	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:44:56%20GMT	https://www.classcentral.com/provider/skillshare	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/provider/skillshare.139.delayed	(from https://www.classcentral.com/)
08:44:57	201/201	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2008:43:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a3789896c1d0a14de697235ee08d15a2	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sqad55.png	(from https://www.classcentral.com/)
08:44:58	1888/1888	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2010:23:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d9e51a1e711dbb0e1cb34e4c63551231	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sq9645.png	(from https://www.classcentral.com/)
08:44:59	8243/8243	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:44:59%20GMT	https://www.classcentral.com/providers	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/providers.13c.delayed	(from https://www.classcentral.com/)
08:45:00	207/207	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2017:01:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d1a5252eced81b288a32d85450c59c2c	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/google26e5.png	(from https://www.classcentral.com/)
08:45:01	2096/2096	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2020:35:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=28a13d6dddffe8d861ff5decfb83a695	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/googlec927.png	(from https://www.classcentral.com/)
08:45:02	241/241	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2015:02:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=0e6768b26fa5cff3593a86387373881b	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazon11a8.png	(from https://www.classcentral.com/)
08:45:03	3646/3646	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2020:35:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=41e781e76e91b5059a7fbc2168283667	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazonbfc4.png	(from https://www.classcentral.com/)
08:45:05	204/204	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2008:10:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=5e01e01016483fce0a4b92b7b734514f	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsoftca5a.png	(from https://www.classcentral.com/)
08:45:06	740889/740889	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:45:05%20GMT	https://www.classcentral.com/institution/microsoft	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/microsoft.html	(from https://www.classcentral.com/)
08:45:06	1280/1280	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2008:00:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=2e82f16f3e381d409b5b2924c9665bd7	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsofte4df.png	(from https://www.classcentral.com/)
08:45:08	245/245	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2017:27:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=9524762b61f030042e91b0ea214e8ed1	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibm7639.png	(from https://www.classcentral.com/)
08:45:09	745314/745314	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2005:45:07%20GMT	https://www.classcentral.com/institution/ibm	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/ibm.html	(from https://www.classcentral.com/)
08:45:09	2611/2611	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2010:23:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=fbb4ccdbbb895bfc02137b42107f2edf	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibmb3ff.png	(from https://www.classcentral.com/)
08:45:10	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:45:09%20GMT	https://www.classcentral.com/institution/smithsonian	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/smithsonian	(from https://www.classcentral.com/)
08:45:11	245/245	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2022:45:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d8d6ce5859a502dbae72372553f2a21d	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian0cee.png	(from https://www.classcentral.com/)
08:45:12	5452/5452	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2010:23:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce8c63e4445f3cfed1a9f95579a52d11	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian8661.png	(from https://www.classcentral.com/)
08:45:13	8343/8343	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:45:13%20GMT	https://www.classcentral.com/institution/united-nations	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/united-nations.14a.delayed	(from https://www.classcentral.com/)
08:45:14	202/202	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2015:53:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f2d81ad842cb2b150fc44520018729e6	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsaaac.png	(from https://www.classcentral.com/)
08:45:15	2932/2932	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2010:23:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=6d29c7e53511de20226e41e2ea583662	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsa2cd.png	(from https://www.classcentral.com/)
08:45:16	8346/8346	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:45:16%20GMT	https://www.classcentral.com/institution/british-council	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institution/british-council.14d.delayed	(from https://www.classcentral.com/)
08:45:17	189/189	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2003:12:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=b9bc36624d8366ad5068c550da0e919b	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-councilbe04.png	(from https://www.classcentral.com/)
08:45:18	2205/2205	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2010:23:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce4a3136cf6152a19e7e89a15dc790a7	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-council9165.png	(from https://www.classcentral.com/)
08:45:19	8236/8236	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2005:45:19%20GMT	https://www.classcentral.com/institutions	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/institutions.150.delayed	(from https://www.classcentral.com/)
08:45:20	8173/8173	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2011:52:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=ce0e330983ef9ac06ec75d7196e86d53	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time992b.png	(from https://www.classcentral.com/)
08:45:21	25841/25841	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Feb%202023%2009:40:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&ixlib=php-3.3.1&s=2243a68cbc2b37e04fdf74e1b8ea98f9	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time5fef.png	(from https://www.classcentral.com/)
08:45:22	16307/16307	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2019:19:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-2022.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=e9e14669abba454f8aa1e6ba84ab1702	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-2022a427.png	(from https://www.classcentral.com/)
08:45:24	135090/135090	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Feb%202023%2009:40:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-2022.png?auto=format&ixlib=php-3.3.1&s=14c4ca36ec8c064ed28b180491257b48	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-20226fc4.png	(from https://www.classcentral.com/)
08:45:25	1264/1264	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:58:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2Fudemy-announces-layoffs-banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=375&s=2b33f78052efa27fa8ba5391ea1fa367	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/udemy-announces-layoffs-banner8d52.png	(from https://www.classcentral.com/)
08:45:25	7427/7427	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2005:15:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2Fudemy-announces-layoffs-banner.png?auto=format&ixlib=php-3.3.1&w=375&s=decd6b7bd818b4d6a29f6e987c8106f3	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/udemy-announces-layoffs-bannerf091.png	(from https://www.classcentral.com/)
08:45:26	1453/1453	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2003:20:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=15173d495cd5497f610c893c1d1b93a4	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannerb69f.png	(from https://www.classcentral.com/)
08:45:27	321009/321009	---MC-	200	added ('OK')	application/rss+xml	etag:%22f9df53b635b92a963aadaf1d0c6fe855%22	https://www.classcentral.com/report/feed/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/feed/index.html	(from https://www.classcentral.com/)
08:45:28	130054/130054	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2017:11:27%20GMT	https://www.classcentral.com/report/author/manoel/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/author/manoel/index.html	(from https://www.classcentral.com/)
08:45:28	196300/196300	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:06:05%20GMT	https://www.classcentral.com/report/harvard-cs50-guide/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/harvard-cs50-guide/index.html	(from https://www.classcentral.com/)
08:45:28	165222/165222	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:05:03%20GMT	https://www.classcentral.com/report/chinese-mooc-platforms/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/chinese-mooc-platforms/index.html	(from https://www.classcentral.com/)
08:45:28	132997/132997	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:15:53%20GMT	https://www.classcentral.com/report/author/ruima/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/author/ruima/index.html	(from https://www.classcentral.com/)
08:45:29	11264/11264	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2002:00:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=aa5b2fd2571662cdbc9fad76056d0bab	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannera890.png	(from https://www.classcentral.com/)
08:45:29	144858/144858	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:16:05%20GMT	https://www.classcentral.com/report/udemy-by-the-numbers/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/udemy-by-the-numbers/index.html	(from https://www.classcentral.com/)
08:45:29	131992/131992	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:23:27%20GMT	https://www.classcentral.com/report/author/pat-bowden/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/author/pat-bowden/index.html	(from https://www.classcentral.com/)
08:45:30	123684/123684	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2014:38:30%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
08:45:30	1154/1154	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2005:41:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FProlog-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=861f97074640450983428467a75d8f9e	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Bannerfcfa.png	(from https://www.classcentral.com/)
08:45:31	119707/119707	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:09:30%20GMT	https://www.classcentral.com/report/udemy-new-ceo/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/udemy-new-ceo/index.html	(from https://www.classcentral.com/)
08:45:31	122293/122293	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:09:30%20GMT	https://www.classcentral.com/report/thinkific-layoffs/	/mnt/d/repos/playfield2/codingallstars/websites/codingallstars/www.classcentral.com/report/thinkific-layoffs/index.html	(from https://www.classcentral.com/)
